,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5,Gas cumsum,Coal cumsum,Oil cumsum,Latitude,Longitude,x,y,z
436,2008,Cyprus,1082000.0,0.0,7227.0,3496000.0,0.677,-0.058,0.0,0.735,20.14475,0.23825,19.945333,19.540167,19.735083,0.0,535057.0,64416200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
437,2009,Cyprus,1098000.0,0.0,13350.0,3382000.0,-0.913,-0.123,0.0,-0.79,20.157333,0.26833332,20.14475,19.945333,19.59575,0.0,548407.0,67798200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
438,2010,Cyprus,1113000.0,0.0,13570.0,3252000.0,-1.056,0.032,0.0,-1.088,20.952,0.22208333,20.157333,20.14475,19.587084,0.0,561977.0,71050200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
439,2011,Cyprus,1125000.0,0.0,4578.0,3218000.0,-0.648,-0.09,0.0,-0.558,19.681917,0.24475001,20.952,20.157333,19.540167,0.0,566555.0,74268200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
440,2012,Cyprus,1135000.0,0.0,7903.0,3019000.0,-2.334,-0.077,0.0,-2.256,20.012001,0.43866667,19.681917,20.952,19.945333,0.0,574458.0,77287200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
441,2013,Cyprus,1144000.0,0.0,2466.0,2700000.0,-3.503,0.0,0.0,-3.503,20.349874,0.791,20.012001,19.681917,20.14475,0.0,576924.0,79987200.0,35.0,33.0,0.011998092974449159,-0.9036125537574865,-0.428182669496151
442,1980,Denmark,5124000.0,0.0,9955000.0,16860000.0,-6.206,21.399999999999995,0.0,-27.606000000000005,-17.00925,0.9378333,,,,0.0,9955000.0,16860000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
443,1981,Denmark,5125000.0,0.0,7936000.0,14110000.0,-23.718,-14.354,0.0,-9.364,-17.817583,0.86866665,-17.00925,,,0.0,17891000.0,30970000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
444,1982,Denmark,5123000.0,0.0,9661000.0,13360000.0,-9.261,11.788000000000002,0.0,-21.049,-18.438084,0.7263333,-17.817583,-17.00925,,0.0,27552000.0,44330000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
445,1983,Denmark,5120000.0,62300000.0,9093000.0,12720000.0,-10.021,-3.102,0.146,-7.065,-19.85775,0.98066664,-18.438084,-17.817583,,62300000.0,36645000.0,57050000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
446,1984,Denmark,5116000.0,195400000.0,9640000.0,12520000.0,3.171,3.555,1.032,-1.417,-18.769167,0.7999167,-19.85775,-18.438084,,257700000.0,46285000.0,69570000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
447,1985,Denmark,5114000.0,764600000.0,11910000.0,12930000.0,24.461,15.184,5.535999999999999,3.741,-17.076416,0.91216666,-18.769167,-19.85775,-17.00925,1022300000.0,58195000.0,82500000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
448,1986,Denmark,5115000.0,1274000000.0,12070000.0,12750000.0,4.564,0.976,5.254,-1.6659999999999997,-17.616583,0.8515833,-17.076416,-18.769167,-17.817583,2296300000.0,70265000.0,95250000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
449,1987,Denmark,5117000.0,1643000000.0,11900000.0,12410000.0,-8.18,-1.575,3.221,-9.826,-18.201666,0.84566665,-17.616583,-17.076416,-18.438084,3939300000.0,82165000.0,107660000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
450,1988,Denmark,5122000.0,1812000000.0,11250000.0,11850000.0,-2.754,-5.403,3.336,-0.6869999999999999,-17.325,0.93841666,-18.201666,-17.616583,-19.85775,5751300000.0,93415000.0,119510000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
451,1989,Denmark,5130000.0,1954000000.0,9108000.0,11360000.0,-17.014,-13.998,1.22,-4.235,-18.784584,0.63175,-17.325,-18.201666,-18.769167,7705300000.0,102523000.0,130870000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
452,1990,Denmark,5141000.0,2067000000.0,9990000.0,11180000.0,5.325,6.264,1.303,-2.242,-17.870333,0.59066665,-18.784584,-17.325,-17.076416,9772300000.0,112513000.0,142050000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
453,1991,Denmark,5155000.0,2322000000.0,13510000.0,11290000.0,30.054,25.241,3.248,1.5650000000000002,-17.827917,0.55325,-17.870333,-18.784584,-17.616583,12094300000.0,126023000.0,153340000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
454,1992,Denmark,5172000.0,2452000000.0,11090000.0,11180000.0,-15.772,-16.049,1.25,-0.973,-19.000418,0.59008336,-17.827917,-17.870333,-18.201666,14546300000.0,137113000.0,164520000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
455,1993,Denmark,5191000.0,2772000000.0,11890000.0,11550000.0,12.155,3.919,3.161,5.075,-18.716167,0.5491667,-19.000418,-17.827917,-17.325,17318300000.0,149003000.0,176070000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
456,1994,Denmark,5211000.0,3059000000.0,13130000.0,12280000.0,16.927,6.327000000000001,3.371,7.229,-18.085417,0.60116667,-18.716167,-19.000418,-18.784584,20377300000.0,162133000.0,188350000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
457,1995,Denmark,5233000.0,3607000000.0,10980000.0,12930000.0,-4.783,-14.811,5.066,4.962,-17.697834,0.76133335,-18.085417,-18.716167,-17.870333,23984300000.0,173113000.0,201280000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
458,1996,Denmark,5255000.0,4193000000.0,15010000.0,13640000.0,45.56300000000001,28.263,6.611,10.689,-16.805666,0.6806667,-17.697834,-18.085417,-17.827917,28177300000.0,188123000.0,214920000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
459,1997,Denmark,5278000.0,4761000000.0,11030000.0,13160000.0,-29.441,-26.615,1.964,-4.789,-17.455334,0.6166667,-16.805666,-17.697834,-19.000418,32938300000.0,199153000.0,228080000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
460,1998,Denmark,5300000.0,4881000000.0,9338000.0,12940000.0,-12.277,-11.577,3.579,-4.28,-16.620916,0.7848333,-17.455334,-16.805666,-18.716167,37819300000.0,208491000.0,241020000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
461,1999,Denmark,5322000.0,5061000000.0,7831000.0,12790000.0,-9.04,-10.479,2.396,-0.957,-17.699083,0.6765,-16.620916,-17.455334,-18.085417,42880300000.0,216322000.0,253810000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
462,2000,Denmark,5341000.0,5151000000.0,6610000.0,12190000.0,-13.052,-8.87,-0.674,-3.5080000000000005,-16.8245,0.91108334,-17.699083,-16.620916,-17.697834,48031300000.0,222932000.0,266000000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
463,2001,Denmark,5358000.0,5116000000.0,6973000.0,12390000.0,-0.08,2.633,2.296,-5.009,-17.06775,0.6745,-16.8245,-17.699083,-16.805666,53147300000.0,229905000.0,278390000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
464,2002,Denmark,5373000.0,5103000000.0,6925000.0,11450000.0,-3.231,0.058,0.503,-3.792,-16.291082,0.7665,-17.06775,-16.8245,-17.455334,58250300000.0,236830000.0,289840000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
465,2003,Denmark,5387000.0,5180000000.0,9636000.0,10930000.0,14.655,17.809,0.591,-3.745,-15.747084,0.7151667,-16.291082,-17.06775,-16.620916,63430300000.0,246466000.0,300770000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
466,2004,Denmark,5403000.0,5179000000.0,7386000.0,10760000.0,-17.772,-15.569,-0.259,-1.944,-16.770584,0.70458335,-15.747084,-16.291082,-17.699083,68609300000.0,253852000.0,311530000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
467,2005,Denmark,5422000.0,4988000000.0,6276000.0,10650000.0,-9.105,-7.986999999999999,-2.145,1.027,-15.643,0.60475,-16.770584,-15.747084,-16.8245,73597300000.0,260128000.0,322180000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
468,2006,Denmark,5444000.0,5102000000.0,9328000.0,11030000.0,25.335,22.315,0.977,2.043,-16.574333,0.76916665,-15.643,-16.770584,-17.06775,78699300000.0,269456000.0,333210000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
469,2007,Denmark,5470000.0,4560000000.0,7921000.0,11050000.0,-16.161,-11.333,-5.492999999999999,0.665,-16.533083,0.7951667,-16.574333,-15.643,-16.291082,83259300000.0,277377000.0,344260000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
470,2008,Denmark,5498000.0,4598000000.0,6997000.0,10510000.0,-8.433,-6.453,0.226,-2.206,-16.843334,0.62791663,-16.533083,-16.574333,-15.747084,87857300000.0,284374000.0,354770000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
471,2009,Denmark,5526000.0,4412000000.0,6813000.0,9669000.0,-13.687,-0.7719999999999999,-1.888,-11.027,-16.783167,0.68058336,-16.843334,-16.533083,-16.770584,92269300000.0,291187000.0,364439000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
472,2010,Denmark,5555000.0,4973000000.0,6668000.0,9725000.0,4.666,-2.31,6.012,0.963,-15.08575,0.71575,-16.783167,-16.843334,-15.643,97242300000.0,297855000.0,374164000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
473,2011,Denmark,5583000.0,4206000000.0,5558000.0,9487000.0,-18.468,-6.913,-8.366,-3.189,-16.641417,0.61675,-15.08575,-16.783167,-16.574333,101448300000.0,303413000.0,383651000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
474,2012,Denmark,5611000.0,3908000000.0,4357000.0,9029000.0,-18.755,-8.897,-2.871,-6.986,-16.260916,0.94883335,-16.641417,-15.08575,-16.533083,105356300000.0,307770000.0,392680000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
475,2013,Denmark,5638000.0,3727000000.0,5513000.0,8987000.0,6.243,8.872,-2.305,-0.323,-14.92725,0.98249996,-16.260916,-16.641417,-16.843334,109083300000.0,313283000.0,401667000.0,56.0,10.0,-0.7159127004255641,-0.46416975083638795,-0.5215510020869119
476,1980,Ecuador,7989000.0,84960000.0,0.0,4878000.0,7.738,0.0,-0.14,7.878,22.336,0.23625,,,,84960000.0,0.0,4878000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
477,1981,Ecuador,8198000.0,56640000.0,0.0,5110000.0,4.512,0.0,0.302,4.21,22.167667,0.29691666,22.336,,,141600000.0,0.0,9988000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
478,1982,Ecuador,8409000.0,56640000.0,0.0,5517000.0,3.914,0.0,0.233,3.682,22.47725,0.35108334,22.167667,22.336,,198240000.0,0.0,15505000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
479,1983,Ecuador,8625000.0,84960000.0,0.0,4936000.0,-3.416,0.0,0.244,-3.66,22.946667,0.40583333,22.47725,22.167667,,283200000.0,0.0,20441000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
480,1984,Ecuador,8843000.0,113300000.0,0.0,4820000.0,0.761,0.0,0.558,0.2029999999999999,21.886084,0.33558333,22.946667,22.47725,,396500000.0,0.0,25261000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
481,1985,Ecuador,9066000.0,113300000.0,0.0,4994000.0,9.262,0.0,0.035,9.227,21.83825,0.31708333,21.886084,22.946667,22.336,509800000.0,0.0,30255000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
482,1986,Ecuador,9292000.0,84960000.0,0.0,5337000.0,0.77,0.0,-0.012,0.782,22.0715,0.37658334,21.83825,21.886084,22.167667,594760000.0,0.0,35592000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
483,1987,Ecuador,9522000.0,53810000.0,0.0,5255000.0,0.31,0.0,-0.128,0.438,22.847084,0.2955,22.0715,21.83825,22.47725,648570000.0,0.0,40847000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
484,1988,Ecuador,9756000.0,79300000.0,0.0,5401000.0,9.449,0.0,0.291,9.158,22.130917,0.24333334,22.847084,22.0715,22.946667,727870000.0,0.0,46248000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
485,1989,Ecuador,9992000.0,79300000.0,0.0,5238000.0,1.998,0.0,-0.419,2.416,21.876417,0.31091666,22.130917,22.847084,21.886084,807170000.0,0.0,51486000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
486,1990,Ecuador,10230000.0,113300000.0,0.0,5639000.0,2.435,0.0,1.023,1.4110000000000005,22.43475,0.282,21.876417,22.130917,21.83825,920470000.0,0.0,57125000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
487,1991,Ecuador,10470000.0,91370000.0,0.0,5993000.0,8.189,0.0,0.593,7.596,22.5295,0.25108334,22.43475,21.876417,22.0715,1011840000.0,0.0,63118000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
488,1992,Ecuador,10720000.0,100000000.0,0.0,6875000.0,-0.155,0.0,0.012,-0.167,22.6115,0.28533334,22.5295,22.43475,22.847084,1111840000.0,0.0,69993000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
489,1993,Ecuador,10960000.0,99970000.0,0.0,6469000.0,0.782,0.0,0.488,0.294,22.421583,0.25166667,22.6115,22.5295,22.130917,1211810000.0,0.0,76462000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
490,1994,Ecuador,11210000.0,99970000.0,0.0,6916000.0,5.855,0.0,-0.361,6.216,22.217083,0.26416665,22.421583,22.6115,21.876417,1311780000.0,0.0,83378000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
491,1995,Ecuador,11460000.0,120100000.0,0.0,7148000.0,-1.351,0.0,-0.116,-1.234,22.574167,0.21641667,22.217083,22.421583,22.43475,1431880000.0,0.0,90526000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
492,1996,Ecuador,11700000.0,120000000.0,0.0,7503000.0,9.597,0.0,0.198,9.399,22.0325,0.21258333,22.574167,22.217083,22.5295,1551880000.0,0.0,98029000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
493,1997,Ecuador,11950000.0,100000000.0,0.0,7828000.0,11.742,0.0,-0.302,12.045,23.082916,0.25358334,22.0325,22.574167,22.6115,1651880000.0,0.0,105857000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
494,1998,Ecuador,12200000.0,100000000.0,0.0,8008000.0,0.703,0.0,0.058,0.645,23.121,0.24558333,23.082916,22.0325,22.421583,1751880000.0,0.0,113865000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
495,1999,Ecuador,12440000.0,100000000.0,834.2000000000002,7503000.0,-12.598999999999998,0.0,-0.186,-12.413000000000002,21.902166,0.20166667,23.121,23.082916,22.217083,1851880000.0,834.2000000000002,121368000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
496,2000,Ecuador,12680000.0,140000000.0,966.1,8120000.0,-7.391000000000001,0.0,0.267,-7.658,22.026,0.26158333,21.902166,23.121,22.574167,1991880000.0,1800.3000000000002,129488000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
497,2001,Ecuador,12910000.0,160000000.0,1098.0,8978000.0,3.084,0.0,0.058,3.026,22.236084,0.3675,22.026,21.902166,22.0325,2151880000.0,2898.3,138466000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
498,2002,Ecuador,13140000.0,100000000.0,969.0,9097000.0,-2.565,0.0,-2.002,-0.563,22.763666,0.3545,22.236084,22.026,23.082916,2251880000.0,3867.3,147563000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
499,2003,Ecuador,13370000.0,150000000.0,1459.0,9512000.0,2.777,0.0,0.987,1.79,22.668333,0.37591666,22.763666,22.236084,23.121,2401880000.0,5326.3,157075000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
500,2004,Ecuador,13600000.0,170000000.0,1736.0,10410000.0,7.765,0.0,3.068,4.697,22.647917,0.41591665,22.668333,22.763666,21.902166,2571880000.0,7062.3,167485000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
501,2005,Ecuador,13830000.0,260000000.0,2872.0,11260000.0,7.997,0.0,0.144,7.854,22.5295,0.36841667,22.647917,22.668333,22.026,2831880000.0,9934.3,178745000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
502,2006,Ecuador,14060000.0,280000000.0,8972.0,11810000.0,6.208000000000001,0.0,0.512,5.696000000000001,22.603167,0.37283334,22.5295,22.647917,22.236084,3111880000.0,18906.3,190555000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
503,2007,Ecuador,14300000.0,275000000.0,2341.0,12150000.0,1.1,0.0,-0.566,1.6659999999999997,22.35975,0.426,22.603167,22.5295,22.763666,3386880000.0,21247.3,202705000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
504,2008,Ecuador,14540000.0,260000000.0,4799.0,12510000.0,2.617,0.0,-0.48,3.097,22.22425,0.47975,22.35975,22.603167,22.668333,3646880000.0,26046.3,215215000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
505,2009,Ecuador,14770000.0,296000000.0,6498.0,13440000.0,2.684,0.0,0.891,1.793,22.677166,0.325,22.22425,22.35975,22.647917,3942880000.0,32544.3,228655000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
506,2010,Ecuador,15010000.0,330000000.0,14020.0,14260000.0,17.043,0.0,0.31,16.733,22.639917,0.2865,22.677166,22.22425,22.5295,4272880000.0,46564.3,242915000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
507,2011,Ecuador,15240000.0,241000000.0,12890.0,14280000.0,2.565,0.0,-0.581,3.1459999999999995,22.336666,0.32691666,22.639917,22.677166,22.603167,4513880000.0,59454.3,257195000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
508,2012,Ecuador,15470000.0,517100000.0,16870.0,14500000.0,6.36,0.0,1.882,4.477,22.445917,0.40325,22.336666,22.639917,22.35975,5030980000.0,76324.3,271695000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
509,2013,Ecuador,15710000.0,515100000.0,20180.0,15140000.0,8.861,0.0,1.022,7.839,22.264126,0.490625,22.445917,22.336666,22.22425,5546080000.0,96504.3,286835000.0,-2.0,-77.5,0.21072786832981263,0.35884809471051565,-0.9092974268256817
510,1980,Egypt,43310000.0,849600000.0,911000.0,15100000.0,25.363,-1.55,10.203,16.71,23.065416,0.31566668,,,,849600000.0,911000.0,15100000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
511,1981,Egypt,44400000.0,1416000000.0,1178000.0,17420000.0,27.861,1.849,2.503,23.509,22.85175,0.3369167,23.065416,,,2265600000.0,2089000.0,32520000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
512,1982,Egypt,45540000.0,2662000000.0,1207000.0,18580000.0,27.08,0.275,2.214,24.591,22.45375,0.31875,22.85175,23.065416,,4927600000.0,3296000.0,51100000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
513,1983,Egypt,46730000.0,3200000000.0,1135000.0,21830000.0,24.621,-0.439,4.428,20.632,22.093584,0.33341667,22.45375,22.85175,,8127600000.0,4431000.0,72930000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
514,1984,Egypt,47970000.0,4050000000.0,1153000.0,23580000.0,26.041,0.114,8.566,17.362,22.88125,0.32275,22.093584,22.45375,,12177600000.0,5584000.0,96510000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
515,1985,Egypt,49260000.0,4956000000.0,1216000.0,24970000.0,13.162,0.458,8.759,3.945,23.209667,0.33516666,22.88125,22.093584,23.065416,17133600000.0,6800000.0,121480000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
516,1986,Egypt,50600000.0,5664000000.0,1220000.0,24850000.0,8.361,0.047,7.219,1.095,22.901834,0.33641666,23.209667,22.88125,22.85175,22797600000.0,8020000.0,146330000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
517,1987,Egypt,51990000.0,6287000000.0,1292000.0,25670000.0,15.913000000000002,0.504,5.775000000000001,9.634,22.848917,0.31575,22.901834,23.209667,22.45375,29084600000.0,9312000.0,172000000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
518,1988,Egypt,53400000.0,6910000000.0,1413000.0,25380000.0,11.021,0.858,6.16,4.003,23.2365,0.29816666,22.848917,22.901834,22.093584,35994600000.0,10725000.0,197380000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
519,1989,Egypt,54790000.0,7731000000.0,1446000.0,25730000.0,18.555,0.236,7.893,10.426,22.79,0.36525,23.2365,22.848917,22.88125,43725600000.0,12171000.0,223110000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
520,1990,Egypt,56130000.0,8100000000.0,1270000.0,27000000.0,11.39,-1.476,3.176,9.69,23.091417,0.33991668,22.79,23.2365,23.209667,51825600000.0,13441000.0,250110000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
521,1991,Egypt,57420000.0,9091000000.0,1207000.0,26480000.0,5.21,0.258,9.721,-4.769,23.088501,0.359,23.091417,22.79,22.901834,60916600000.0,14648000.0,276590000.0,27.0,30.0,-0.045062834815625834,0.2886423816538461,0.956375928404503
