,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5
1085,1996,Latvia,2479000.0,1000000000.0,208000.0,2381000.0,0.079,-0.19400000000000003,-0.8850000000000001,1.158,4.967,0.23091666,6.5663333,5.9385,
1161,1997,Latvia,2453000.0,1300000000.0,216000.0,2104000.0,-2.9279999999999995,-0.311,0.0,-2.617,6.2320833,0.23975,4.967,6.5663333,6.9200835
1237,1998,Latvia,2431000.0,1300000000.0,146000.0,2030000.0,-0.341,-0.6830000000000002,1.273,-0.931,5.99775,0.21191667,6.2320833,4.967,5.639917
1313,1999,Latvia,2408000.0,1290000000.0,126000.0,1913000.0,-2.258,-0.436,-0.464,-1.3579999999999999,7.1089168,0.21175,5.99775,6.2320833,5.9385
1389,2000,Latvia,2384000.0,1600000000.0,97000.0,1644000.0,-1.032,0.04700000000000001,2.219,-3.298,7.4970837,0.23324999,7.1089168,5.99775,6.5663333
1465,2001,Latvia,2359000.0,1700000000.0,127000.0,1846000.0,2.9249999999999994,-0.102,0.506,2.521,6.53925,0.22666667,7.4970837,7.1089168,4.967
1541,2002,Latvia,2333000.0,1700000000.0,102000.0,1870000.0,1.445,-0.277,1.846,-0.124,6.9175835,0.234,6.53925,7.4970837,6.2320833
1617,2003,Latvia,2306000.0,1800000000.0,101000.0,1922000.0,-0.035,-0.119,-0.08,0.164,6.27725,0.27766666,6.9175835,6.53925,5.99775
1693,2004,Latvia,2279000.0,1910000000.0,98000.0,1986000.0,2.604,-0.251,1.5569999999999997,1.298,6.334083,0.23108333,6.27725,6.9175835,7.1089168
1769,2005,Latvia,2252000.0,1940000000.0,120000.0,2087000.0,0.803,0.159,-0.47300000000000003,1.117,6.3745,0.24841666,6.334083,6.27725,7.4970837
1845,2006,Latvia,2225000.0,1900000000.0,130000.0,2173000.0,-0.574,0.067,0.539,-1.181,6.9705834,0.26008332,6.3745,6.334083,6.53925
1921,2007,Latvia,2198000.0,1650000000.0,162000.0,2312000.0,1.33,0.238,-0.539,1.631,7.278917,0.23925,6.9705834,6.3745,6.9175835
1997,2008,Latvia,2171000.0,1270000000.0,162000.0,2215000.0,-0.7200000000000001,-0.012000000000000002,-0.331,-0.377,7.681083,0.21183333,7.278917,6.9705834,6.27725
2073,2009,Latvia,2145000.0,1560000000.0,130000.0,2099000.0,-3.337,-0.238,-1.306,-1.793,6.5593333,0.2645,7.681083,7.278917,6.334083
2149,2010,Latvia,2119000.0,1821000000.0,167000.0,2174000.0,5.402,0.276,2.782,2.344,5.7110834,0.2635,6.5593333,7.681083,6.3745
2225,2011,Latvia,2094000.0,1604000000.0,172000.0,1988000.0,-3.737,0.019,-2.054,-1.7009999999999998,7.24525,0.2775,5.7110834,6.5593333,6.9705834
2301,2012,Latvia,2069000.0,1508000000.0,139000.0,1985000.0,-1.196,-0.259,-0.9090000000000001,-0.028,6.0433335,0.31266665,7.24525,5.7110834,7.278917
2377,2013,Latvia,2045000.0,1461000000.0,121000.0,2014000.0,-0.166,-0.16,-0.21,0.204,7.3223753,0.37025,6.0433335,7.24525,7.681083
783,1992,Lithuania,3688000.0,4000000000.0,594600.0,5068000.0,-75.914,-5.502,-24.149,-46.263,7.46825,0.24325,,,
858,1993,Lithuania,3671000.0,2400000000.0,547900.0,4396000.0,-21.992,-0.55,-14.776000000000002,-6.666,6.24175,0.22475,7.46825,,
934,1994,Lithuania,3649000.0,2300000000.0,513700.0,4099000.0,-1.246,-0.73,2.731,-3.246,6.809417,0.19791667,6.24175,7.46825,
1010,1995,Lithuania,3627000.0,2800000000.0,372000.0,3743000.0,-1.095,-0.719,3.461,-3.837,7.0073333,0.18591666,6.809417,6.24175,
1086,1996,Lithuania,3604000.0,2600000000.0,338000.0,3927000.0,2.818,-0.231,1.631,1.4189999999999998,5.4055834,0.19908334,7.0073333,6.809417,
1162,1997,Lithuania,3580000.0,2900000000.0,262000.0,3929000.0,-2.8089999999999997,-0.502,-1.939,-0.36800000000000005,6.72675,0.20891666,5.4055834,7.0073333,7.46825
1238,1998,Lithuania,3555000.0,3200000000.0,222000.0,4382000.0,2.511,-0.271,-2.89,5.672,6.653167,0.17708333,6.72675,5.4055834,6.24175
1314,1999,Lithuania,3529000.0,2140000000.0,178000.0,3516000.0,-7.397000000000001,-0.271,0.686,-7.812,7.67825,0.1955,6.653167,6.72675,6.809417
1390,2000,Lithuania,3502000.0,2600000000.0,131000.0,2804000.0,-5.925999999999999,-0.505,2.924,-8.345,8.107667,0.21108334,7.67825,6.653167,7.0073333
1466,2001,Lithuania,3474000.0,2760000000.0,117000.0,3086000.0,5.109,-0.09900000000000002,0.9579999999999999,4.249,7.1204166,0.19933334,8.107667,7.67825,5.4055834
1542,2002,Lithuania,3445000.0,2890000000.0,211000.0,3063000.0,-1.526,0.597,0.276,-2.398,7.7060833,0.20841667,7.1204166,8.107667,6.72675
1618,2003,Lithuania,3414000.0,3030000000.0,271000.0,2912000.0,1.331,0.458,2.139,-1.266,6.830333,0.25133333,7.7060833,7.1204166,6.653167
1694,2004,Lithuania,3381000.0,2920000000.0,264000.0,3168000.0,1.9159999999999997,-0.067,-0.069,2.052,6.8353333,0.22783333,6.830333,7.7060833,7.67825
1770,2005,Lithuania,3344000.0,3040000000.0,287000.0,3420000.0,3.7479999999999998,0.18699999999999997,1.494,2.066,6.921,0.20916666,6.8353333,6.830333,8.107667
1846,2006,Lithuania,3303000.0,2910000000.0,399000.0,3399000.0,0.7079999999999999,0.77,-0.261,0.19899999999999998,7.422,0.24808334,6.921,6.8353333,7.1204166
1922,2007,Lithuania,3259000.0,3440000000.0,379000.0,3532000.0,4.57,-0.017,5.089,-0.502,7.854,0.21616668,7.422,6.921,7.7060833
1998,2008,Lithuania,3213000.0,3530000000.0,324000.0,3705000.0,-1.005,-0.44,-3.4440000000000004,2.878,8.175333,0.204,7.854,7.422,6.830333
2074,2009,Lithuania,3167000.0,2730000000.0,242000.0,3215000.0,-10.368,-0.505,-4.819,-5.044,7.0960836,0.22975,8.175333,7.854,6.8353333
2150,2010,Lithuania,3124000.0,3110000000.0,300000.0,3238000.0,4.987,0.45,3.61,0.927,6.3258333,0.25,7.0960836,8.175333,6.921
2226,2011,Lithuania,3083000.0,3400000000.0,333000.0,3128000.0,1.976,0.38000000000000006,2.638,-1.042,7.635,0.23958333,6.3258333,7.0960836,7.422
2302,2012,Lithuania,3046000.0,3320000000.0,313000.0,3180000.0,-0.079,-0.07,-0.745,0.7360000000000001,6.723583,0.29958335,7.635,6.3258333,7.854
2378,2013,Lithuania,3009000.0,3240000000.0,357100.0,3083000.0,-6.165,0.409,-5.702,-0.872,7.804,0.359125,6.723583,7.635,8.175333
799,1992,Russia,148300000.0,466800000000.0,311800000.0,256900000.0,-384.308,-117.205,-136.099,-131.005,-4.9032497,0.24375,,,
874,1993,Russia,148400000.0,458400000000.0,277300000.0,190000000.0,-651.244,-177.837,-11.961,-461.4460000000001,-4.62175,0.2045,-4.9032497,,
950,1994,Russia,148300000.0,430900000000.0,255200000.0,154500000.0,-724.9230000000001,-206.645,-248.287,-269.992,-4.8984165,0.21408333,-4.62175,-4.9032497,
1026,1995,Russia,148200000.0,410800000000.0,253900000.0,161600000.0,-442.2169999999999,-52.88,-128.749,-260.588,-3.1301668,0.20425001,-4.8984165,-4.62175,
1102,1996,Russia,148000000.0,370600000000.0,247700000.0,156500000.0,-250.87,-25.709,20.779,-245.941,-4.8103333,0.2105,-3.1301668,-4.8984165,
1178,1997,Russia,147700000.0,348300000000.0,226600000.0,150600000.0,-409.939,-106.18900000000001,-291.148,-12.601999999999999,-4.2965,0.24591666,-4.8103333,-3.1301668,-4.9032497
1254,1998,Russia,147400000.0,356900000000.0,215300000.0,143000000.0,-2.644,-79.998,141.62,-64.267,-5.2810836,0.19458334,-4.2965,-4.8103333,-4.62175
1330,1999,Russia,146900000.0,356300000000.0,216800000.0,147300000.0,31.176,9.542,-11.041000000000002,32.675,-4.82975,0.20383334,-5.2810836,-4.2965,-4.8984165
1406,2000,Russia,146400000.0,369800000000.0,225600000.0,148900000.0,91.806,44.064,77.252,-29.51,-4.5456667,0.21841666,-4.82975,-5.2810836,-3.1301668
1482,2001,Russia,145800000.0,365500000000.0,226800000.0,151100000.0,73.242,-30.149,59.775,43.61600000000001,-4.4906664,0.22041667,-4.5456667,-4.82975,-4.8103333
1558,2002,Russia,145200000.0,384100000000.0,220700000.0,149600000.0,-3.115,5.031,45.061,-53.208,-4.1229167,0.20816666,-4.4906664,-4.5456667,-4.2965
1634,2003,Russia,144600000.0,402300000000.0,224200000.0,150400000.0,149.648,7.474,89.20300000000002,52.971,-3.8328333,0.25541666,-4.1229167,-4.4906664,-5.2810836
1710,2004,Russia,144100000.0,412500000000.0,217000000.0,150000000.0,28.202,-50.662,100.238,-21.375,-4.493583,0.22425,-3.8328333,-4.1229167,-4.82975
1786,2005,Russia,143700000.0,405800000000.0,214700000.0,152100000.0,-7.229,-61.849,47.82,6.8,-3.4980834,0.21325,-4.493583,-3.8328333,-4.5456667
1862,2006,Russia,143400000.0,431100000000.0,219700000.0,158300000.0,307.931,28.459999999999997,213.351,66.12,-4.763,0.262,-3.4980834,-4.493583,-4.4906664
1938,2007,Russia,143300000.0,431200000000.0,212200000.0,157400000.0,32.726,-36.119,70.811,-1.966,-2.9750834,0.229,-4.763,-3.4980834,-4.1229167
2014,2008,Russia,143200000.0,440300000000.0,229500000.0,165300000.0,65.178,79.111,-60.695,46.762,-3.3054168,0.21266666,-2.9750834,-4.763,-3.8328333
2090,2009,Russia,143300000.0,382500000000.0,204000000.0,159600000.0,-414.234,-99.605,-249.58399999999997,-65.044,-4.6085,0.22983333,-3.3054168,-2.9750834,-4.493583
2166,2010,Russia,143500000.0,462600000000.0,202100000.0,172200000.0,306.197,-18.731,261.309,63.619,-4.520583,0.21766667,-4.6085,-3.3054168,-3.4980834
2242,2011,Russia,143700000.0,477800000000.0,210000000.0,181800000.0,263.613,40.4,117.159,106.05400000000002,-3.4015834,0.22125,-4.520583,-4.6085,-4.763
2318,2012,Russia,144000000.0,469000000000.0,220400000.0,184600000.0,10.542,51.272,-70.102,29.372,-3.90175,0.34149998,-3.4015834,-4.520583,-2.9750834
2394,2013,Russia,144300000.0,461900000000.0,198100000.0,194300000.0,-130.677,-91.977,-37.585,-1.115,-2.2631252,0.44137502,-3.90175,-3.4015834,-3.3054168
802,1992,Slovenia,2005000.0,689900000.0,5878000.0,1929000.0,-1.198,0.697,-1.32,-0.574,10.925333,0.267,,,
878,1993,Slovenia,2001000.0,850100000.0,5633000.0,2322000.0,2.967,-0.815,-0.04900000000000001,3.83,10.349999,0.30275,10.925333,,
954,1994,Slovenia,1995000.0,820100000.0,5228000.0,2510000.0,1.3630000000000002,-1.137,0.633,1.867,11.502,0.2855,10.349999,10.925333,
1030,1995,Slovenia,1991000.0,980200000.0,5239000.0,2764000.0,3.5,0.577,0.851,2.072,10.289583,0.28916666,11.502,10.349999,
1106,1996,Slovenia,1989000.0,1270000000.0,4961000.0,3241000.0,3.046,-1.236,0.138,4.145,9.445,0.32566667,10.289583,11.502,
1182,1997,Slovenia,1987000.0,898100000.0,5383000.0,3183000.0,2.183,1.6079999999999999,0.551,0.024000000000000004,10.382916,0.27308333,9.445,10.289583,10.925333
1258,1998,Slovenia,1987000.0,949100000.0,5486000.0,3027000.0,-0.838,0.208,0.227,-1.273,10.597334,0.27841666,10.382916,9.445,10.349999
1334,1999,Slovenia,1988000.0,990100000.0,4968000.0,3046000.0,-0.8649999999999999,-1.415,0.417,0.133,10.686916,0.19833334,10.597334,10.382916,11.502
1410,2000,Slovenia,1988000.0,1010000000.0,4925000.0,2913000.0,-1.291,0.593,-0.331,-1.553,11.590584,0.26483333,10.686916,10.597334,10.289583
1486,2001,Slovenia,1987000.0,1040000000.0,5199000.0,3023000.0,2.435,0.951,0.284,1.201,10.894667,0.26058334,11.590584,10.686916,9.445
1562,2002,Slovenia,1987000.0,1007000000.0,5597000.0,2935000.0,0.305,1.495,-0.3499999999999999,-0.84,11.33725,0.29908332,10.894667,11.590584,10.382916
1638,2003,Slovenia,1988000.0,1014000000.0,5344000.0,2977000.0,0.461,-0.932,1.013,0.38000000000000006,11.009666,0.31016666,11.33725,10.894667,10.597334
1714,2004,Slovenia,1990000.0,1104000000.0,5374000.0,3045000.0,1.141,0.289,-0.09400000000000001,0.947,10.24125,0.28025,11.009666,11.33725,10.686916
1790,2005,Slovenia,1995000.0,1141000000.0,5192000.0,3117000.0,0.86,0.061,0.334,0.465,9.795083,0.23175,10.24125,11.009666,11.590584
1866,2006,Slovenia,2002000.0,1105000000.0,5231000.0,3222000.0,1.463,0.34800000000000003,-0.327,1.442,10.723416,0.31191668,9.795083,10.24125,10.894667
1942,2007,Slovenia,2012000.0,1123000000.0,5264000.0,3210000.0,0.065,0.297,0.17699999999999996,-0.409,11.462584,0.25166667,10.723416,9.795083,11.33725
2018,2008,Slovenia,2023000.0,1079000000.0,5197000.0,3720000.0,3.932,-0.668,-0.421,5.021,11.247916,0.22141667,11.462584,10.723416,11.009666
2094,2009,Slovenia,2034000.0,1022000000.0,4948000.0,3184000.0,-7.236,-1.261,-0.549,-5.427,11.237416,0.2995,11.247916,11.462584,10.24125
2170,2010,Slovenia,2043000.0,1060000000.0,4917000.0,3221000.0,0.81,0.331,0.363,0.116,10.194,0.29475,11.237416,11.247916,9.795083
2246,2011,Slovenia,2051000.0,906100000.0,5026000.0,3194000.0,-1.336,0.23,-1.447,-0.118,11.208083,0.31491667,10.194,11.237416,10.723416
2322,2012,Slovenia,2058000.0,872100000.0,4951000.0,3140000.0,-1.8259999999999998,-0.855,-0.327,-0.644,11.27825,0.37516665,11.208083,10.194,11.462584
2398,2013,Slovenia,2063000.0,850100000.0,4451000.0,2984000.0,-2.34,-0.547,-0.147,-1.646,11.74475,0.34075,11.27825,11.208083,11.247916
812,1992,Turkmenistan,3900000.0,4000000000.0,191800.0,4355000.0,-7.023,-2.14,-2.64,-2.243,15.036834,0.29608333,,,
888,1993,Turkmenistan,4011000.0,4100000000.0,135000.0,3867000.0,-26.681,-1.6049999999999998,0.0,-25.076000000000004,14.735416,0.25266668,15.036834,,
964,1994,Turkmenistan,4115000.0,4200000000.0,95000.0,3653000.0,8.164,0.058,7.94,0.165,15.356417,0.27383333,14.735416,15.036834,
1040,1995,Turkmenistan,4208000.0,4801000000.0,55000.0,3658000.0,-23.074,0.0,-20.31,-2.764,16.520916,0.26958334,15.356417,14.735416,
1116,1996,Turkmenistan,4287000.0,4801000000.0,0.0,3583000.0,49.02700000000001,0.47700000000000004,43.429,5.121,15.327,0.27558333,16.520916,15.356417,
1192,1997,Turkmenistan,4355000.0,4601000000.0,0.0,3815000.0,-36.64,-0.535,-35.324,-0.782,16.335001,0.29383335,15.327,16.520916,15.036834
1268,1998,Turkmenistan,4413000.0,4401000000.0,0.0,3380000.0,29.363,0.0,19.25,10.113,16.162582,0.2865,16.335001,15.327,14.735416
1344,1999,Turkmenistan,4466000.0,5601000000.0,0.0,3130000.0,-6.776,0.0,-10.973,4.197,16.3785,0.261,16.162582,16.335001,15.356417
1420,2000,Turkmenistan,4516000.0,7401000000.0,0.0,5448000.0,-22.530999999999995,0.0,-20.694,-1.837,16.398167,0.27925,16.3785,16.162582,16.520916
1496,2001,Turkmenistan,4564000.0,9601000000.0,0.0,5486000.0,31.417,0.0,33.591,-2.175,16.573833,0.28958333,16.398167,16.3785,15.327
1572,2002,Turkmenistan,4610000.0,11500000000.0,0.0,6200000.0,-23.672,0.0,-30.223,6.550999999999999,16.379583,0.283,16.573833,16.398167,16.335001
1648,2003,Turkmenistan,4656000.0,15700000000.0,0.0,6430000.0,48.554,0.0,41.195,7.358999999999999,15.642417,0.28741667,16.379583,16.573833,16.162582
1724,2004,Turkmenistan,4703000.0,16570000000.0,0.0,6636000.0,-1.712,0.0,-1.636,-0.076,16.663834,0.27666667,15.642417,16.379583,16.3785
1800,2005,Turkmenistan,4755000.0,17800000000.0,0.0,6757000.0,2.194,0.0,1.925,0.269,16.579166,0.29141667,16.663834,15.642417,16.398167
1876,2006,Turkmenistan,4810000.0,12460000000.0,0.0,6724000.0,1.862,0.0,3.465,-1.603,16.51,0.30641666,16.579166,16.663834,16.573833
1952,2007,Turkmenistan,4870000.0,11600000000.0,0.0,6810000.0,-5.29,0.0,-8.278,2.987,16.302084,0.25858334,16.51,16.579166,16.379583
2028,2008,Turkmenistan,4936000.0,8201000000.0,0.0,6945000.0,-31.117,0.0,-32.725,1.6079999999999999,15.858084,0.31458333,16.302084,16.51,15.642417
2104,2009,Turkmenistan,5008000.0,17780000000.0,0.0,6436000.0,89.546,0.0,92.20800000000001,-2.662,16.355417,0.30858335,15.858084,16.302084,16.663834
2180,2010,Turkmenistan,5087000.0,21410000000.0,0.0,7028000.0,17.965,0.0,11.586,6.378,17.043833,0.31258333,16.355417,15.858084,16.579166
2256,2011,Turkmenistan,5174000.0,25710000000.0,0.0,7309000.0,27.431,0.0,24.634,2.798,15.786166,0.30541667,17.043833,16.355417,16.51
2332,2012,Turkmenistan,5268000.0,30250000000.0,0.0,7642000.0,24.965999999999998,0.0,22.032,2.9339999999999997,15.855833,0.34258333,15.786166,17.043833,16.302084
2408,2013,Turkmenistan,5366000.0,30730000000.0,0.0,8335000.0,-33.723,0.0,-36.072,2.35,18.6135,0.33025,15.855833,15.786166,15.858084
813,1992,Ukraine,51420000.0,99210000000.0,120800000.0,47210000.0,-363.25499999999994,-13.418,-169.517,-180.321,8.37975,0.22316667,,,
889,1993,Ukraine,51320000.0,109600000000.0,108700000.0,33110000.0,-405.096,-92.28000000000002,-100.641,-212.17500000000004,7.458417,0.18416667,8.37975,,
965,1994,Ukraine,51150000.0,94210000000.0,86480000.0,28760000.0,-320.061,-151.751,-109.471,-58.839,8.80725,0.20658334,7.458417,8.37975,
1041,1995,Ukraine,50900000.0,84110000000.0,82310000.0,28110000.0,-65.186,-6.819,-48.56,-9.807,8.709084,0.17883334,8.80725,7.458417,
1117,1996,Ukraine,50580000.0,83110000000.0,61550000.0,22780000.0,-87.147,-146.82,115.349,-55.67600000000001,7.552583,0.19333333,8.709084,8.80725,
1193,1997,Ukraine,50190000.0,80210000000.0,61560000.0,21670000.0,-98.526,-10.877,-83.284,-4.365,7.6045833,0.22625001,7.552583,8.709084,8.37975
1269,1998,Ukraine,49750000.0,73810000000.0,62790000.0,21210000.0,-39.427,10.806,-55.838,5.605999999999999,8.455584,0.19183333,7.6045833,7.552583,7.458417
1345,1999,Ukraine,49290000.0,78010000000.0,65660000.0,21670000.0,20.25,-4.851,43.535,-18.434,9.50725,0.18191667,8.455584,7.6045833,8.80725
1421,2000,Ukraine,48840000.0,78710000000.0,66680000.0,15090000.0,-0.979,6.899,0.9460000000000001,-8.824,9.316334,0.2035,9.50725,8.455584,8.709084
1497,2001,Ukraine,48400000.0,74110000000.0,64530000.0,17150000.0,-18.203,-11.83,-22.714,16.341,8.938666,0.17241667,9.316334,9.50725,7.552583
1573,2002,Ukraine,47980000.0,78710000000.0,64020000.0,17620000.0,-10.474,2.747,-11.357,-1.8630000000000002,9.377167,0.20275,8.938666,9.316334,7.6045833
1649,2003,Ukraine,47580000.0,85610000000.0,71620000.0,18330000.0,30.951000000000004,12.161,14.196,4.594,8.2196665,0.221,9.377167,8.938666,8.455584
1725,2004,Ukraine,47220000.0,72210000000.0,66590000.0,18270000.0,-19.036,-22.509,-5.678,9.151,8.8505,0.23858333,8.2196665,9.377167,9.50725
1801,2005,Ukraine,46890000.0,72310000000.0,63850000.0,18590000.0,2.248,4.915,5.678,-8.346,8.917334,0.20025,8.8505,8.2196665,9.316334
1877,2006,Ukraine,46610000.0,74110000000.0,68620000.0,18840000.0,18.104,32.624,-21.767,7.248,8.454667,0.23216666,8.917334,8.8505,8.938666
1953,2007,Ukraine,46370000.0,81810000000.0,70820000.0,20400000.0,-7.489,29.712,-39.749,2.548,10.055417,0.23083334,8.454667,8.917334,9.377167
2029,2008,Ukraine,46160000.0,80810000000.0,70360000.0,19420000.0,-46.302,-9.99,-33.124,-3.188,9.55975,0.20216666,10.055417,8.454667,8.2196665
2105,2009,Ukraine,45970000.0,44170000000.0,61380000.0,18750000.0,-215.84900000000002,-68.943,-138.384,-8.522,9.4285,0.21233334,9.55975,10.055417,8.8505
2181,2010,Ukraine,45790000.0,53610000000.0,66100000.0,17790000.0,73.928,27.691,56.52,-10.283,9.453,0.25275,9.4285,9.55975,8.917334
2257,2011,Ukraine,45620000.0,64610000000.0,72930000.0,16950000.0,59.07,37.67,15.663000000000002,5.736999999999999,8.790833,0.24658334,9.453,9.4285,8.454667
2333,2012,Ukraine,45450000.0,52740000000.0,73310000.0,15230000.0,-34.991,14.282000000000002,-42.882,-6.391000000000001,9.290667,0.30366668,8.790833,9.453,10.055417
2409,2013,Ukraine,45290000.0,48410000000.0,71320000.0,14060000.0,-64.719,-15.014,-41.396,-8.308,10.9135,0.314375,9.290667,8.790833,9.55975
817,1992,Uzbekistan,21380000.0,31000000000.0,6424000.0,11100000.0,-25.868,-4.14,1.76,-23.488,12.863334,0.2845,,,
893,1993,Uzbekistan,21860000.0,43640000000.0,5301000.0,10320000.0,34.416,-2.85,31.780999999999995,5.486,11.956,0.29183334,12.863334,,
969,1994,Uzbekistan,22340000.0,34800000000.0,5308000.0,10070000.0,-8.757,0.124,6.18,-15.061,12.639167,0.30291668,11.956,12.863334,
1045,1995,Uzbekistan,22790000.0,38200000000.0,3529000.0,10670000.0,-7.101,-2.181,9.72,-14.64,13.9713335,0.276,12.639167,11.956,
1121,1996,Uzbekistan,23230000.0,40600000000.0,2858000.0,8316000.0,15.071,-0.682,16.525,-0.773,12.4522505,0.25708333,13.9713335,12.639167,
1197,1997,Uzbekistan,23640000.0,41200000000.0,2756000.0,8188000.0,-3.269,-0.063,-7.989,4.782,13.84725,0.29258335,12.4522505,13.9713335,12.863334
1273,1998,Uzbekistan,24040000.0,39900000000.0,2884000.0,8560000.0,0.516,0.027,1.636,-1.147,13.245,0.28158334,13.84725,12.4522505,11.956
1349,1999,Uzbekistan,24410000.0,40300000000.0,2863000.0,8258000.0,67.49,-0.0030000000000000005,65.258,2.236,13.9085,0.25816667,13.245,13.84725,12.639167
1425,2000,Uzbekistan,24770000.0,42810000000.0,3502000.0,8198000.0,8.851,-1.402,10.491,-0.238,13.938833,0.27575,13.9085,13.245,13.9713335
1501,2001,Uzbekistan,25110000.0,45210000000.0,3616000.0,8028000.0,1.213,0.71,3.85,-3.347,13.998,0.26191667,13.938833,13.9085,12.4522505
1577,2002,Uzbekistan,25430000.0,46510000000.0,3611000.0,7958000.0,13.423,0.148,14.63,-1.354,13.871917,0.2595,13.998,13.938833,13.84725
1653,2003,Uzbekistan,25750000.0,47290000000.0,2775000.0,8272000.0,-45.779,-2.7419999999999995,-49.761,6.724999999999999,13.157667,0.29883334,13.871917,13.998,13.245
1729,2004,Uzbekistan,26080000.0,50210000000.0,3264000.0,7650000.0,8.884,2.532,4.716,1.636,14.441999,0.28358334,13.157667,13.871917,13.9085
1805,2005,Uzbekistan,26430000.0,48210000000.0,3154000.0,6123000.0,-16.555,0.9860000000000001,9.048,-26.588000000000005,14.044,0.28166667,14.441999,13.157667,13.938833
1881,2006,Uzbekistan,26800000.0,50100000000.0,3380000.0,5972000.0,-35.91,0.34400000000000003,-36.19,-0.064,13.78625,0.30025,14.044,14.441999,13.998
1957,2007,Uzbekistan,27200000.0,50500000000.0,3574000.0,5402000.0,30.286,0.503,35.324,-5.54,13.928333,0.25841668,13.78625,14.044,13.871917
2033,2008,Uzbekistan,27630000.0,52610000000.0,3485000.0,5207000.0,-27.100000000000005,1.063,-27.046000000000003,-1.117,13.309,0.29025,13.928333,13.78625,13.157667
2109,2009,Uzbekistan,28070000.0,46210000000.0,3621000.0,5380000.0,-3.3669999999999995,0.18099999999999997,-0.578,-2.97,13.700334,0.25941667,13.309,13.928333,14.441999
2185,2010,Uzbekistan,28520000.0,45720000000.0,3597000.0,4775000.0,-8.046,-0.08,-0.289,-7.677,14.325916,0.2415,13.700334,13.309,14.044
2261,2011,Uzbekistan,28980000.0,51330000000.0,3866000.0,4401000.0,31.334,0.806,33.124,-2.596,13.141084,0.27991667,14.325916,13.700334,13.78625
2337,2012,Uzbekistan,29450000.0,51120000000.0,4313000.0,3949000.0,-14.786,0.828,-11.179,-4.435,13.144167,0.31608334,13.141084,14.325916,13.928333
2413,2013,Uzbekistan,29930000.0,46420000000.0,4337000.0,3689000.0,2.437,5.355,-0.866,-2.051,16.18825,0.3505,13.144167,13.141084,13.309
